ID PINTURA;CÓDIGO;ARTISTA;TÍTULO;SERIE;PRECIO;DISPONIBLE;AÑO;TÉCNICA;DIMENSIONES;LOCALIZACION / UBICACIÓN;ENMARCADO;AUTENTICADO;DESCRIPCIÓN / OBSERVACIONES;FOTO
1;1;Miguel Pons Tous;Zurbaraneso;;0;VERDADERO;1987;Óleo en cartón entelado;30,5 x 61;;VERDADERO;VERDADERO;;1
2;2;Miguel Pons Tous;Peras en la Playa;;0;VERDADERO;1998;Óleo sobre lienzo;20 x 40;;VERDADERO;VERDADERO;;1
3;3;Miguel Pons Tous;Soledad;;0;VERDADERO;1998;Óleo sobre madera entelada;27 x 35;;VERDADERO;VERDADERO;;1
4;4;Miguel Pons Tous;Claveles;;0;VERDADERO;1999;Óleo sobre lienzo;50 x 35;;VERDADERO;VERDADERO;;1
5;5;Miguel Pons Tous;Alelies;;0;VERDADERO;1980;Óleo en Cartón Entelado;40 x 50;;VERDADERO;VERDADERO;;1
6;6;Miguel Pons Tous;Cardos;;0;VERDADERO;2008;Óleo en Bastidor;40 x 50;;VERDADERO;VERDADERO;;1
7;7;Miguel Pons Tous;Gerberas;;0;VERDADERO;1994;Óleo en Bastidor;40 x 50;;VERDADERO;VERDADERO;;1
8;8;Miguel Pons Tous;Peras;;0;VERDADERO;1999;Óleo en Bastidor;24 x 30;;VERDADERO;VERDADERO;;1
9;9;Miguel Pons Tous;Maíz;;0;VERDADERO;2007;Óleo en Bastidor;30 x 40;;VERDADERO;VERDADERO;;1
10;10;Miguel Pons Tous;Cajón y muñeca;;0;VERDADERO;1990;Óleo en cartón entelado;50 x 60;;VERDADERO;VERDADERO;;1
11;11;Miguel Pons Tous;Capilla del Monte - Amanecer;;0;VERDADERO;1982;Óleo en chapadur;40 x 50;;VERDADERO;VERDADERO;;1
12;12;Miguel Pons Tous;Paisaje camino;;0;VERDADERO;1980;Óleo en chapadur;40 x 50;;VERDADERO;VERDADERO;;1
13;13;Miguel Pons Tous;Serrezuela;;0;VERDADERO;1986;Óleo en cartón entelado;40 x 50;;VERDADERO;VERDADERO;;1
14;14;Miguel Pons Tous;La Boca;;0;FALSO;0;;;Galería Marcchiaro;VERDADERO;FALSO;;1
15;15;Miguel Pons Tous;Bajo Grande - Córdoba;;0;VERDADERO;2004;Óleo en Cartón Entelado;30 x 40;;VERDADERO;VERDADERO;;1
16;16;Miguel Pons Tous;De la Córdoba Antigüa;;0;FALSO;2004;Óleo en Bastidor;40 x 40;;VERDADERO;VERDADERO;;1
17;17;Miguel Pons Tous;Pasando Guiñazú;;0;VERDADERO;2004;Óleo en Bastidor;30 x 60;;VERDADERO;VERDADERO;;1
18;18;Miguel Pons Tous;Capilla de Villa de Soto;;0;VERDADERO;2007;Óleo en Bastidor;40 x 60;;VERDADERO;VERDADERO;;1
19;19;Miguel Pons Tous;Fin del invierno en Calera;;0;VERDADERO;1982;Óleo en Chapadur;50 x 60;;VERDADERO;VERDADERO;;1
20;20;Miguel Pons Tous;Cobre y bronce;;0;FALSO;1981;Óleo en Chapadur;50 x 60;;VERDADERO;VERDADERO;;1
21;21;Miguel Pons Tous;Junto al camino;;0;VERDADERO;2003;Óleo en Bastidor;40 x 60;;VERDADERO;VERDADERO;;1
22;22;Miguel Pons Tous;Flores de Pascua;;0;VERDADERO;1976;Óleo en Cartón Entelado;27 x 35;;VERDADERO;VERDADERO;;1
23;23;Miguel Pons Tous;Campo de Capilla del Monte;;0;VERDADERO;2007;Óleo en Fibrofacil;24 x 30;;VERDADERO;VERDADERO;;1
24;24;Miguel Pons Tous;Interior de Capilla de Candonga;;0;VERDADERO;1986;Óleo en Cartón Entelado;30 x 40;;VERDADERO;VERDADERO;;1
25;25;Miguel Pons Tous;Cañada;;0;VERDADERO;1997;Óleo en Bastidor;40 x 40;;VERDADERO;VERDADERO;;1
26;26;Miguel Pons Tous;Uvas rosadas;;0;VERDADERO;1996;Acrílico en Bastidor;35 x 45;;VERDADERO;VERDADERO;;1
27;27;Miguel Pons Tous;Pan y Jarra;;0;VERDADERO;1983;Óleo en Bastidor;40 x 50;;VERDADERO;VERDADERO;;1
28;28;Miguel Pons Tous;Sauces;;0;VERDADERO;2001;Acrílico en Bastidor;40 x 40;;VERDADERO;VERDADERO;;1
29;29;Miguel Pons Tous;Alcauciles;;0;VERDADERO;2007;Óleo en cartón entelado;27 x 35;;VERDADERO;VERDADERO;;1
30;30;Miguel Pons Tous;Amapolillas;;0;VERDADERO;1984;Óleo en cartón entelado;40 x 50;;VERDADERO;FALSO;;1
31;31;Miguel Pons Tous;Paisaje con naturaleza muerta;;0;VERDADERO;1994;Óleo en bastidor;70 x 80;;VERDADERO;VERDADERO;;1
32;32;Miguel Pons Tous;Iglesia de San Isidro;;0;VERDADERO;2000;Acrílico en bastidor;60 x 80;;VERDADERO;VERDADERO;;1
33;33;Miguel Pons Tous;Capilla de Dolores;;0;VERDADERO;2007;Óleo en Bastidor;60 x 50;;VERDADERO;VERDADERO;;1
34;34;Miguel Pons Tous;Capilla de San Antonio - Valle Hermoso;;0;VERDADERO;1980;Óleo en Chapadur;50 x 60;;VERDADERO;FALSO;;1
35;35;Miguel Pons Tous;Después de la lluvia;;0;VERDADERO;1985;Óleo en Bastidor;40 x 60;;VERDADERO;VERDADERO;;1
36;36;Miguel Pons Tous;Frutos del mar;;0;VERDADERO;1997;Óleo en bastidor;50 x 70;;VERDADERO;VERDADERO;;1
37;37;Miguel Pons Tous;Peras y Jarra;;0;VERDADERO;2008;Óleo en bastidor;40 x 50;;VERDADERO;VERDADERO;;1
38;38;Miguel Pons Tous;Anémonas;;0;VERDADERO;1980;Óleo en carton entelado;35 x 45;;FALSO;FALSO;;1
39;39;Miguel Pons Tous;Cajón del río - Capilla del Monte;;0;VERDADERO;1976;Óleo en cartón entelado;30 x 40;;FALSO;FALSO;El cuadro con el que regresó a la pintura artística.;1
40;40;Miguel Pons Tous;Postales - Trompe L'oeil;;0;VERDADERO;1983;Óleo en chapadur;40 x 50;;FALSO;VERDADERO;;1
41;41;Miguel Pons Tous;Castañuelas - Trompe L'oeil;;0;VERDADERO;1983;Óleo en cartón entelado;30 x 40;;FALSO;VERDADERO;;1
42;42;Miguel Pons Tous;Calas y encaje;;0;VERDADERO;1999;Óleo en bastidor;90 x 70;;VERDADERO;VERDADERO;;1
43;43;Miguel Pons Tous;Pecarí;;0;FALSO;1986;Óleo en bastidor;90 x 110;;VERDADERO;FALSO;;1
44;44;Miguel Pons Tous;Palacio de Almudaina - Mallorca;;0;VERDADERO;1996;Óleo en bastidor;40 x 60;;VERDADERO;FALSO;;1
45;45;Miguel Pons Tous;Florero Mallorquin;;0;VERDADERO;1997;Óleo en bastidor;40 x 40;;VERDADERO;FALSO;;1
46;46;Miguel Pons Tous;Mañana invernal;;0;VERDADERO;1998;Óleo en cartón entelado;24 x 30;;VERDADERO;VERDADERO;;1
47;47;Miguel Pons Tous;Canasta con peras;;0;VERDADERO;1996;Acrílico en chapadur;22 x 32;;VERDADERO;FALSO;;1
48;48;Miguel Pons Tous;Partido de truco;;0;VERDADERO;2006;Óleo en cartón entelado;20 x 20;;VERDADERO;FALSO;;1
49;49;Miguel Pons Tous;Rosas de nuestro jardín;;0;VERDADERO;1982;Óleo en chapadur;32 x 35;;VERDADERO;FALSO;;1
50;50;Miguel Pons Tous;Cesta con limones;;0;VERDADERO;2007;Óleo en bastidor;45 x 35;;VERDADERO;VERDADERO;;1
51;51;Miguel Pons Tous;Variedad de flores (Naif);;0;VERDADERO;1996;Óleo en cartón entelado;35 x 45;;VERDADERO;FALSO;;1
52;52;Miguel Pons Tous;Cosmos amarillos;;0;VERDADERO;1994;Óleo en bastidor;45 x 55;;VERDADERO;FALSO;;1
53;53;Miguel Pons Tous;Rancho;;0;VERDADERO;2008;Óleo en Bastidor;35 x50;;FALSO;FALSO;;1
54;54;Miguel Pons Tous;Leñador;;0;VERDADERO;1996;Óleo en bastidor;27 x 35;;VERDADERO;FALSO;;1
55;55;Miguel Pons Tous;Rancho de Doña Carmen Torres - Santa Catalina;;0;VERDADERO;1983;Óleo en Bastidor;60 x 90;;VERDADERO;VERDADERO;;1
56;56;Miguel Pons Tous;Jarras de metal;;0;VERDADERO;2005;Óleo en bastidor;40 x 70;;VERDADERO;FALSO;;1
57;57;Miguel Pons Tous;El alfiletero;;0;VERDADERO;1994;Óleo en cartón entelado;40 x 50;;VERDADERO;VERDADERO;;1
58;58;Miguel Pons Tous;Caminito - La Boca;;0;FALSO;1998;Óleo en cartón entelado;27 x 35;;VERDADERO;VERDADERO;;1
59;59;Miguel Pons Tous;Naranjas;;0;VERDADERO;1998;Óleo en bastidor;30 x 50;;VERDADERO;VERDADERO;;1
60;60;Miguel Pons Tous;Camino en España;;0;VERDADERO;1948;Óleo en terceado;15 x 21;;VERDADERO;FALSO;;1
61;61;Miguel Pons Tous;Gerberas y cobre;;0;VERDADERO;2009;Óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
62;62;Miguel Pons Tous;Cas Catalá - Palma de Mallorca;;0;VERDADERO;1949;Óleo en terceado;21 x 28;;VERDADERO;VERDADERO;;1
63;63;Miguel Pons Tous;Villa Belgrano - Córdoba;;0;VERDADERO;1980;Óleo en chapadur;17,5 x 23,5;;VERDADERO;FALSO;;1
64;64;Miguel Pons Tous;Retrato de niño;;0;VERDADERO;1981;Óleo en cartón entelado;24 x 30;;VERDADERO;FALSO;;1
65;65;Miguel Pons Tous;Torrente de Pareys - Mallorca - España;;0;VERDADERO;1997;Óleo en cartón entelado;18 x 24;;VERDADERO;VERDADERO;;1
66;66;Miguel Pons Tous;Aljibe;;0;VERDADERO;1997;Acuarela;14 x 25;;VERDADERO;VERDADERO;;1
67;67;Miguel Pons Tous;Río Suquia;;0;VERDADERO;1996;Acuarela;21 x 32;;VERDADERO;VERDADERO;;1
68;68;Miguel Pons Tous;Málaga - España;;0;VERDADERO;1996;Óleo en cartón entelado;18 x 24;;VERDADERO;FALSO;;1
69;69;Miguel Pons Tous;Castillo de Bellver desde mi casa - Palma de Mallorca - España;;0;VERDADERO;1986;óleo en cartón Entelado;18 x 24;;VERDADERO;VERDADERO;;1
70;70;Miguel Pons Tous;Maíz (2);;0;VERDADERO;1995;Óleo en cartón entelado;30 x 24;;VERDADERO;VERDADERO;;1
71;71;Miguel Pons Tous;Camino de los sueños;;0;VERDADERO;1997;Óleo en bastidor;21 x 30;;VERDADERO;FALSO;;1
72;72;Miguel Pons Tous;Tarjeta de Navidad;;0;VERDADERO;1997;Óleo en chapadur;30 x 45;;FALSO;FALSO;;1
73;73;Miguel Pons Tous;Pan y trigo;;0;VERDADERO;1981;Óleo en chapadur;30 x 40;;FALSO;VERDADERO;;1
74;74;Miguel Pons Tous;Cerámica y manzanas;;0;VERDADERO;1979;Óleo en chapadur;30 x 40;;FALSO;FALSO;;1
75;75;Miguel Pons Tous;Rosas;;0;VERDADERO;1979;Óleo en chapadur;33 x 35,5;;FALSO;FALSO;;1
76;76;Miguel Pons Tous;Florero de rosas;;0;VERDADERO;1977;Óleo en chapadur;26 x 36;;FALSO;FALSO;;1
77;77;Miguel Pons Tous;Conchas de mar;;0;VERDADERO;1986;Óleo en cartón entelado;27 x 35;;FALSO;FALSO;;1
78;78;Miguel Pons Tous;Flores en jarro;;0;VERDADERO;1980;Óleo en cartón entelado;27 x 35;;FALSO;FALSO;;1
79;79;Miguel Pons Tous;Puerto del buceo - Montevideo;;0;VERDADERO;1986;Óleo en cartón entelado;24 x 30;;FALSO;FALSO;;1
80;80;Miguel Pons Tous;Otoño en el río;;0;VERDADERO;1976;Óleo en chapadur;24 x 30;;FALSO;FALSO;;1
81;81;Miguel Pons Tous;Árbol serrano;;0;VERDADERO;1983;Acuarela;20 x 30;;VERDADERO;FALSO;;1
82;82;Miguel Pons Tous;Arboleda junto al lago;;0;VERDADERO;1955;Óleo en bastidor;30 x 40;;FALSO;FALSO;;1
83;83;Miguel Pons Tous;Vieja pared - Santa Catalina;;0;VERDADERO;2001;Óleo en bastidor;40 x 50;;FALSO;FALSO;No sabemos donde esta? Se lo llevo Marquiaro?;1
84;84;Miguel Pons Tous;Palmeras - Capilla del Monte;;0;VERDADERO;1980;Óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
85;85;Miguel Pons Tous;Sierra del Pajarillo - Capilla del Monte;;0;VERDADERO;1981;Óleo en chapadur;40 x 50;;FALSO;FALSO;;1
86;86;Miguel Pons Tous;Rancho de Doña Carmen Torres (2) - Santa Catalina;;0;VERDADERO;1981;Óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
87;87;Miguel Pons Tous;Mallorca - España;;0;VERDADERO;1979;óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
88;88;Miguel Pons Tous;Sauce - El Cajón - Capilla del Monte;;0;VERDADERO;1984;Óleo en chapadur;40 x 50;;FALSO;FALSO;;1
89;89;Miguel Pons Tous;El Cajón - Capilla del Monte;;0;VERDADERO;1981;Óleo en chapadur;40 x 50;;FALSO;FALSO;;1
90;90;Miguel Pons Tous;Las Gemelas - Capilla del Monte;;0;VERDADERO;1981;Óleo en carton entelado;40 x 50;;FALSO;FALSO;;1
91;91;Miguel Pons Tous;San Esteban - Córdoba;;0;VERDADERO;1984;Óleo en chapadur;40 x 50;;FALSO;FALSO;;1
92;92;Miguel Pons Tous;Cosmos Violetas;;0;VERDADERO;1977;Óleo en cartón entelado;27 x 35;;VERDADERO;FALSO;;1
93;93;Miguel Pons Tous;Puente Centenario;;0;VERDADERO;2005;Acrílico en cartón entelado;28 x 34;;VERDADERO;VERDADERO;;1
94;94;Miguel Pons Tous;Paisaje Serrano;;0;VERDADERO;1974;Óleo en cartón entelado;30 x 40;;VERDADERO;FALSO;;1
95;95;Miguel Pons Tous;Geraneo Rosa;;0;VERDADERO;1995;Acuarela;15 x 31;;VERDADERO;FALSO;;1
96;96;Miguel Pons Tous;Estalagmitas;;0;VERDADERO;1980;Óleo en cartón entelado;18 x 24;;VERDADERO;FALSO;Marco en mal estado;1
97;97;Miguel Pons Tous;Chapas;;0;VERDADERO;1996;Acuarela;20 x 35;;VERDADERO;VERDADERO;;1
98;98;Miguel Pons Tous;Manzanas y Pera;;0;VERDADERO;1998;Óleo en bastidor;24 x 30;;VERDADERO;VERDADERO;;1
99;99;Miguel Pons Tous;Paso a nivel;;0;VERDADERO;1998;Óleo y acrílico en carton entelado;24 x 30;;VERDADERO;VERDADERO;;1
100;100;Miguel Pons Tous;Manzanas;;0;VERDADERO;1988;Óleo en cartón entelado;24 x 30;;VERDADERO;VERDADERO;;1
101;101;Miguel Pons Tous;Ventana de Santa Catalina;;0;VERDADERO;1981;Óleo en cartón entelado;24 x 30;;VERDADERO;VERDADERO;;1
102;102;Miguel Pons Tous;Vaso de rosas;;0;VERDADERO;2009;Bastidor;34 x 44;;FALSO;FALSO;;1
103;103;Miguel Pons Tous;Cebollas y bronce;;0;VERDADERO;2009;Óleo en fibrofacil entelado;30 x 40;;FALSO;FALSO;;1
104;104;Miguel Pons Tous;Flores Rojas;;0;VERDADERO;2010;Óleo en cartón entelado;30 x 40;;FALSO;FALSO;;1
105;105;Miguel Pons Tous;Santa Catalina;;0;VERDADERO;1984;Chapadur;35 x 50;;VERDADERO;FALSO;;1
106;106;Miguel Pons Tous;Crisantemos;;0;VERDADERO;0;;;;FALSO;FALSO;;1
107;107;Miguel Pons Tous;Lejanía;;0;VERDADERO;2005;Acrílico en bastidor;40 x 60;;VERDADERO;FALSO;;1
108;108;Miguel Pons Tous;Retrato Mary;;0;FALSO;0;Óleo en bastidor;50 x 70;;FALSO;FALSO;;1
109;109;Miguel Pons Tous;Desde el mirador - Colonia de FACE - Capilla del Monte;;0;VERDADERO;1977;Óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
110;110;Miguel Pons Tous;Huerta de FACE - Capilla del Monte;;0;VERDADERO;1979;Óleo en cartón entelado;40 x 50;;FALSO;FALSO;;1
111;111;Miguel Pons Tous;Dibujo boceteado;;0;VERDADERO;0;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
112;112;Miguel Pons Tous;Tarde de Tormenta - Capilla del Monte;;0;VERDADERO;1979;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
113;113;Miguel Pons Tous;Calera;;0;VERDADERO;1981;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
114;114;Miguel Pons Tous;Camino a Río Ceballos;;0;VERDADERO;1981;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
115;115;Miguel Pons Tous;Lago San Roque - Bialet Masse;;0;VERDADERO;0;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
116;116;Miguel Pons Tous;Dumesnil;;0;VERDADERO;0;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
117;117;Miguel Pons Tous;Dumesnil - 2;;0;VERDADERO;1981;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
118;118;Miguel Pons Tous;Girasoles y cardos;;0;VERDADERO;1979;Óleo en bastidor;50 x 60;;FALSO;FALSO;;1
119;119;Miguel Pons Tous;Camino a Pajas Blancas;;0;VERDADERO;1983;Óleo en bastidor;40 x 60;;FALSO;FALSO;;1
120;120;Miguel Pons Tous;Las Gemelas Nº 2 - Capilla del Monte;;0;VERDADERO;1980;Óleo en bastidor;50 x 70;;FALSO;FALSO;;1
121;121;Miguel Pons Tous;Cajón del Río por la tarde - Capilla del Monte;;0;VERDADERO;1981;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
122;122;Miguel Pons Tous;Oratorio Los Tres Puentes - Capilla del Monte;;0;VERDADERO;1979;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
123;123;Miguel Pons Tous;Navidad en Patquia - La Rioja;;0;VERDADERO;1984;Óleo en chapadur;40 x 60;;FALSO;FALSO;;1
124;124;Miguel Pons Tous;Rosas y metales;;0;VERDADERO;1979;Óleo en bastidor;50 x 60;;FALSO;FALSO;;1
125;125;Miguel Pons Tous;Lirios;;0;VERDADERO;1997;Acuarela;40 x 60;;VERDADERO;FALSO;;1
126;126;Miguel Pons Tous;Amapolas de Islandia;;0;VERDADERO;1997;Acuarela;40 x 30;;VERDADERO;FALSO;;1
127;127;Miguel Pons Tous;Que atrevido;;0;VERDADERO;1991;Óleo en cartón entelado;35 x 45;;VERDADERO;VERDADERO;;1
128;128;Miguel Pons Tous;Caserío y Eucaliptus;;0;VERDADERO;1995;Acuarela;20 x 28;;VERDADERO;FALSO;;1
129;129;Miguel Pons Tous;Llegando a Santa Catalina;;0;VERDADERO;1984;Óleo en cartón entelado;35 x 50;;VERDADERO;FALSO;;1
130;130;Miguel Pons Tous;Retrato de Eumelia Bravo;;0;VERDADERO;1981;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
131;131;Miguel Pons Tous;Tanque de agua de barrio Corema (Naif);;0;VERDADERO;1997;Óleo en cartón entelado;28 x 35;;VERDADERO;FALSO;;1
132;132;Miguel Pons Tous;Amanecer desde el mirador de FACE - Capilla del Monte;;0;VERDADERO;1979;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
133;133;Miguel Pons Tous;Barrio de Capilla del Monte;;0;VERDADERO;1979;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
134;134;Miguel Pons Tous;Ranchos - Capilla del Monte;Capilla del Monte;0;VERDADERO;1979;Óleo en cartón;50 x 60;;FALSO;FALSO;;1
135;135;Miguel Pons Tous;Acueducto de Saldán;;0;VERDADERO;1979;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
136;136;Miguel Pons Tous;Camino a La Calera;;0;VERDADERO;1980;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
137;137;Miguel Pons Tous;Alrededores de La Calera;;0;VERDADERO;1979;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
138;138;Miguel Pons Tous;Campo - Córdoba;;0;VERDADERO;1980;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
139;139;Miguel Pons Tous;Retrato de Sergio - Capilla del Monte;Capilla del Monte;0;VERDADERO;1979;Óleo en chapadur;50 x 60;;FALSO;FALSO;;1
140;140;Miguel Pons Tous;Paisaje Serrano;;0;VERDADERO;1997;Acuarela;30 x 40;;VERDADERO;FALSO;;1
141;141;Miguel Pons Tous;Jardín de mi casa;;0;FALSO;1976;Óleo en cartón;17 x 25,5;;FALSO;FALSO;;1
142;142;Miguel Pons Tous;Rocas frente a La Monica - Capilla del Monte;Capilla del Monte;0;FALSO;1976;Óleo en cartón;16,5 x 25;;FALSO;FALSO;;1
143;143;Miguel Pons Tous;Otoño en Saldán;;0;VERDADERO;1977;Óleo en cartón;17 x 25;;FALSO;FALSO;;1
144;144;Miguel Pons Tous;Ranchos de Córdoba;;0;VERDADERO;1997;Óleo en cartón;16 x 29;;FALSO;FALSO;;1
